volgnummer,filename,side,main_document,reason,series_first,released_path,original_path,folder,exif_orientation,exif_name,rotation_applied,width,height,archief,fonds,signatuur,jaar,maand,dag,extra_info,inverted,grayscale
1282,1282o.jpg,recto,1,recto,,images/pages-recto/1282o.png,images/archive-original/1290-1300 II/1282o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,06,30,,1,1
1283,1283m.jpg,verso,0,verso,,images/pages-verso/1283m.png,images/archive-original/1290-1300 II/1283m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,06,28,,0,0
1283,1283o.jpg,recto,1,recto,,images/pages-recto/1283o.png,images/archive-original/1290-1300 II/1283o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,06,28,,1,1
1284,1284m.jpg,verso,0,verso,,images/pages-verso/1284m.png,images/archive-original/1290-1300 II/1284m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,06,24,,0,0
1284,1284o.jpg,recto,1,recto,,images/pages-recto/1284o.png,images/archive-original/1290-1300 II/1284o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,06,24,,1,1
1285,1285m.jpg,verso,0,verso,,images/pages-verso/1285m.png,images/archive-original/1290-1300 II/1285m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Rijnsburg,,1298,04,27,,0,0
1285,1285o.jpg,recto,1,recto,,images/pages-recto/1285o.png,images/archive-original/1290-1300 II/1285o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Rijnsburg,,1298,04,27,,1,1
1286,1286m.jpg,verso,0,verso,,images/pages-verso/1286m.png,images/archive-original/1290-1300 II/1286m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,04,26,,0,0
1286,1286o.jpg,recto,1,recto,,images/pages-recto/1286o.png,images/archive-original/1290-1300 II/1286o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1298,04,26,,1,1
1287,1287m.jpg,verso,0,verso,,images/pages-verso/1287m.png,images/archive-original/1290-1300 II/1287m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Nassause Domeinraad II,1305,1298,04,24,,0,0
1287,1287o.jpg,recto,1,recto,,images/pages-recto/1287o.png,images/archive-original/1290-1300 II/1287o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Nassause Domeinraad II,1305,1298,04,24,,1,1
1288,1288m.jpg,verso,0,verso,,images/pages-verso/1288m.png,images/archive-original/1290-1300 II/1288m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Rijnsburg,,1298,04,06,,0,0
1288,1288o.jpg,recto,1,recto,,images/pages-recto/1288o.png,images/archive-original/1290-1300 II/1288o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Rijnsburg,,1298,04,06,,1,1
1289,1289m.jpg,verso,0,verso,,images/pages-verso/1289m.png,images/archive-original/1290-1300 II/1289m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Nassause Domeinraad II,1304,1297,11,25,,0,0
1289,1289o.jpg,recto,1,recto,,images/pages-recto/1289o.png,images/archive-original/1290-1300 II/1289o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Nassause Domeinraad II,1304,1297,11,25,,1,1
1290,1290m.jpg,verso,0,verso,,images/pages-verso/1290m.png,images/archive-original/1290-1300 II/1290m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Koningsveld,,1297,10,10,,0,0
1290,1290o.jpg,recto,1,recto,,images/pages-recto/1290o.png,images/archive-original/1290-1300 II/1290o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Koningsveld,,1297,10,10,,1,1
1291,1291m.jpg,verso,0,verso,,images/pages-verso/1291m.png,images/archive-original/1290-1300 II/1291m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Egmond,,1300,11,02,,0,0
1291,1291o.jpg,recto,1,recto,,images/pages-recto/1291o.png,images/archive-original/1290-1300 II/1291o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Egmond,,1300,11,02,,1,1
1292,1292m.jpg,verso,0,verso,,images/pages-verso/1292m.png,images/archive-original/1290-1300 II/1292m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Koningsveld,,1300,07,17,,0,0
1292,1292o.jpg,recto,1,recto,,images/pages-recto/1292o.png,images/archive-original/1290-1300 II/1292o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Koningsveld,,1300,07,17,,1,1
1293,1293m.jpg,verso,0,verso,,images/pages-verso/1293m.png,images/archive-original/1290-1300 II/1293m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Nassause Domeinraad II,6,1300,05,21,,0,0
1293,1293o.jpg,recto,1,recto,,images/pages-recto/1293o.png,images/archive-original/1290-1300 II/1293o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Nassause Domeinraad II,6,1300,05,21,,1,1
1294,1294m.jpg,verso,0,verso,,images/pages-verso/1294m.png,images/archive-original/1290-1300 II/1294m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Nassause Domeinraad I,224,1300,04,24,,0,0
1294,1294o.jpg,recto,1,recto,,images/pages-recto/1294o.png,images/archive-original/1290-1300 II/1294o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Nassause Domeinraad I,224,1300,04,24,,1,1
1295,1295m.jpg,verso,0,verso,,images/pages-verso/1295m.png,images/archive-original/1290-1300 II/1295m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Koningsveld,,1300,01,24,,0,0
1295,1295o.jpg,recto,1,recto,,images/pages-recto/1295o.png,images/archive-original/1290-1300 II/1295o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Koningsveld,,1300,01,24,,1,1
1296,1296m.jpg,verso,0,verso,,images/pages-verso/1296m.png,images/archive-original/1290-1300 II/1296m.jpg,1290-1300 II,,missing,0,1656,2339,Gemeentearchief Harderwijk,,,1300,01,11,,0,0
1296,1296o.jpg,recto,1,recto,,images/pages-recto/1296o.png,images/archive-original/1290-1300 II/1296o.jpg,1290-1300 II,1,native,0,2339,1656,Gemeentearchief Harderwijk,,,1300,01,11,,1,1
1297,1297m.jpg,verso,0,verso,,images/pages-verso/1297m.png,images/archive-original/1290-1300 II/1297m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,10,,0,0
1297,1297o.jpg,recto,1,recto,,images/pages-recto/1297o.png,images/archive-original/1290-1300 II/1297o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,10,,1,1
1298,1298m.jpg,verso,0,verso,,images/pages-verso/1298m.png,images/archive-original/1290-1300 II/1298m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,09,,0,0
1298,1298o.jpg,recto,1,recto,,images/pages-recto/1298o.png,images/archive-original/1290-1300 II/1298o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,09,,1,1
1299,1299m.jpg,verso,0,verso,,images/pages-verso/1299m.png,images/archive-original/1290-1300 II/1299m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,06,,0,0
1299,1299o.jpg,recto,1,recto,,images/pages-recto/1299o.png,images/archive-original/1290-1300 II/1299o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,06,,1,1
1300,1300m.jpg,verso,0,verso,,images/pages-verso/1300m.png,images/archive-original/1290-1300 II/1300m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,06,,0,0
1300,1300o.jpg,recto,1,recto,,images/pages-recto/1300o.png,images/archive-original/1290-1300 II/1300o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Henegouwen,,1300,01,06,,1,1
1301,1301m.jpg,verso,0,verso,,images/pages-verso/1301m.png,images/archive-original/1290-1300 II/1301m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,23,,0,0
1301,1301o.jpg,recto,1,recto,,images/pages-recto/1301o.png,images/archive-original/1290-1300 II/1301o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,23,,1,1
1302,1302m.jpg,verso,0,verso,,images/pages-verso/1302m.png,images/archive-original/1290-1300 II/1302m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,23,,0,0
1302,1302o.jpg,recto,1,recto,,images/pages-recto/1302o.png,images/archive-original/1290-1300 II/1302o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,23,,1,1
1303,1303m.jpg,verso,0,verso,,images/pages-verso/1303m.png,images/archive-original/1290-1300 II/1303m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,14,,0,0
1303,1303o.jpg,recto,1,recto,,images/pages-recto/1303o.png,images/archive-original/1290-1300 II/1303o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,14,,1,1
1304,1304m.jpg,verso,0,verso,,images/pages-verso/1304m.png,images/archive-original/1290-1300 II/1304m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Nassause Domeinraad I,100,1299,12,13,,0,0
1304,1304o.jpg,recto,1,recto,,images/pages-recto/1304o.png,images/archive-original/1290-1300 II/1304o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Nassause Domeinraad I,100,1299,12,13,,1,1
1305,1305m.jpg,verso,0,verso,,images/pages-verso/1305m.png,images/archive-original/1290-1300 II/1305m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,12,,0,0
1305,1305o.jpg,recto,1,recto,,images/pages-recto/1305o.png,images/archive-original/1290-1300 II/1305o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,12,,1,1
1306,1306m.jpg,verso,0,verso,,images/pages-verso/1306m.png,images/archive-original/1290-1300 II/1306m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,11,,0,0
1306,1306o.jpg,recto,1,recto,,images/pages-recto/1306o.png,images/archive-original/1290-1300 II/1306o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,12,11,,1,1
1307,1307m.jpg,verso,0,verso,,images/pages-verso/1307m.png,images/archive-original/1290-1300 II/1307m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Zeeland,,1299,12,07,,0,0
1307,1307o.jpg,recto,1,recto,,images/pages-recto/1307o.png,images/archive-original/1290-1300 II/1307o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Zeeland,,1299,12,07,,1,1
1308,1308m.jpg,verso,0,verso,,images/pages-verso/1308m.png,images/archive-original/1290-1300 II/1308m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Zeeland,,1299,11,29,,0,0
1308,1308o.jpg,recto,1,recto,,images/pages-recto/1308o.png,images/archive-original/1290-1300 II/1308o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Zeeland,,1299,11,29,,1,1
1309,1309m.jpg,verso,0,verso,,images/pages-verso/1309m.png,images/archive-original/1290-1300 II/1309m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,11,07,,0,0
1309,1309o.jpg,recto,1,recto,,images/pages-recto/1309o.png,images/archive-original/1290-1300 II/1309o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,11,07,,1,1
1310,1310m.jpg,verso,0,verso,,images/pages-verso/1310m.png,images/archive-original/1290-1300 II/1310m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Arkel,,1299,10,20,,0,0
1310,1310o.jpg,recto,1,recto,,images/pages-recto/1310o.png,images/archive-original/1290-1300 II/1310o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Arkel,,1299,10,20,,1,1
1311,1311m.jpg,verso,0,verso,,images/pages-verso/1311m.png,images/archive-original/1290-1300 II/1311m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,10,17,,0,0
1311,1311o.jpg,recto,1,recto,,images/pages-recto/1311o.png,images/archive-original/1290-1300 II/1311o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,10,17,,1,1
1312,1312m.jpg,verso,0,verso,,images/pages-verso/1312m.png,images/archive-original/1290-1300 II/1312m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,10,17,,0,0
1312,1312o.jpg,recto,1,recto,,images/pages-recto/1312o.png,images/archive-original/1290-1300 II/1312o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,10,17,,1,1
1313,1313m.jpg,verso,0,verso,,images/pages-verso/1313m.png,images/archive-original/1290-1300 II/1313m.jpg,1290-1300 II,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,10,18,,0,0
1313,1313o.jpg,recto,1,recto,,images/pages-recto/1313o.png,images/archive-original/1290-1300 II/1313o.jpg,1290-1300 II,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1299,10,18,,1,1
1314,1314m.jpg,verso,0,verso,,images/pages-verso/1314m.png,images/archive-original/1290-1300 III/1314m.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief van Amersfoort,,,1300,11,21,Deze informatie staat op de voorzijde (1314o).,0,0
1314,1314o.jpg,recto,1,recto,,images/pages-recto/1314o.png,images/archive-original/1290-1300 III/1314o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief van Amersfoort,,,1300,11,21,Deze informatie staat op de voorzijde (1314o).,0,0
1315,1315m.jpg,verso,0,verso,,images/pages-verso/1315m.png,images/archive-original/1290-1300 III/1315m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Bisschoppelijk archief,n° 424,1298,10,25,,0,0
1315,1315o.jpg,recto,1,recto,,images/pages-recto/1315o.png,images/archive-original/1290-1300 III/1315o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Bisschoppelijk archief,n° 424,1298,10,25,,0,0
1316,1316m.jpg,verso,0,verso,,images/pages-verso/1316m.png,images/archive-original/1290-1300 III/1316m.jpg,1290-1300 III,,missing,0,1656,2339,Gemeentearchief Utrecht,,n° 68,1298,03,23,,0,0
1316,1316o.jpg,recto,1,recto,,images/pages-recto/1316o.png,images/archive-original/1290-1300 III/1316o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief Utrecht,,n° 68,1298,03,23,,0,0
1317,1317m.jpg,verso,0,verso,,images/pages-verso/1317m.png,images/archive-original/1290-1300 III/1317m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Bisschoppelijk archief,n° 57,1297,09,30,,0,0
1317,1317o.jpg,recto,1,recto,,images/pages-recto/1317o.png,images/archive-original/1290-1300 III/1317o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Bisschoppelijk archief,n° 57,1297,09,30,,0,0
1318,1318m.jpg,verso,0,verso,,images/pages-verso/1318m.png,images/archive-original/1290-1300 III/1318m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Bisschoppelijk archief,n° 57,1297,09,29,,0,0
1318,1318o.jpg,recto,1,recto,,images/pages-recto/1318o.png,images/archive-original/1290-1300 III/1318o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Bisschoppelijk archief,n° 57,1297,09,29,,0,0
1319,1319m.jpg,verso,0,verso,,images/pages-verso/1319m.png,images/archive-original/1290-1300 III/1319m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Montfoort,n° 141,1296,08,27,,0,0
1319,1319o.jpg,recto,1,recto,,images/pages-recto/1319o.png,images/archive-original/1290-1300 III/1319o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Montfoort,n° 141,1296,08,27,,0,0
1320,1320m.jpg,verso,0,verso,,images/pages-verso/1320m.png,images/archive-original/1290-1300 III/1320m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Sint-Jan,n° 326,1296,02,09,,0,0
1320,1320o.jpg,recto,1,recto,,images/pages-recto/1320o.png,images/archive-original/1290-1300 III/1320o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Sint-Jan,n° 326,1296,02,09,,0,0
1321,1321m.jpg,verso,0,verso,,images/pages-verso/1321m.png,images/archive-original/1290-1300 III/1321m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Dom,n° 1692,1295,06,15,,0,0
1321,1321o.jpg,recto,1,recto,,images/pages-recto/1321o.png,images/archive-original/1290-1300 III/1321o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Dom,n° 1692,1295,06,15,,0,0
1322,1322m.jpg,verso,0,verso,,images/pages-verso/1322m.png,images/archive-original/1290-1300 III/1322m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Oudmunster,n° 399,1295,01,15,,0,0
1322,1322o.jpg,recto,1,recto,,images/pages-recto/1322o.png,images/archive-original/1290-1300 III/1322o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Oudmunster,n° 399,1295,01,15,,0,0
1323,1323m.jpg,verso,0,verso,,images/pages-verso/1323m.png,images/archive-original/1290-1300 III/1323m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Bergen,verbrand,,1294,10,25,,0,0
1323,1323o.jpg,recto,1,recto,,images/pages-recto/1323o.png,images/archive-original/1290-1300 III/1323o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Bergen,verbrand,,1294,10,25,,0,0
1324,1324m.jpg,verso,0,verso,,images/pages-verso/1324m.png,images/archive-original/1290-1300 III/1324m.jpg,1290-1300 III,,missing,0,1656,2339,Gemeentearchief Utrecht,,n° 66,1294,10,25,,0,0
1324,1324o.jpg,recto,1,recto,,images/pages-recto/1324o.png,images/archive-original/1290-1300 III/1324o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief Utrecht,,n° 66,1294,10,25,,0,0
1325,1325m.jpg,verso,0,verso,,images/pages-verso/1325m.png,images/archive-original/1290-1300 III/1325m.jpg,1290-1300 III,,missing,0,1656,2339,Duits Huis te Utrecht,,n° 1026,1294,09,08,,0,0
1325,1325o.jpg,recto,1,recto,,images/pages-recto/1325o.png,images/archive-original/1290-1300 III/1325o.jpg,1290-1300 III,1,native,0,2339,1656,Duits Huis te Utrecht,,n° 1026,1294,09,08,,0,0
1326,1326m.jpg,verso,0,verso,,images/pages-verso/1326m.png,images/archive-original/1290-1300 III/1326m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Oudmunster,n° 2581,1293,12,21,,0,0
1326,1326o.jpg,recto,1,recto,,images/pages-recto/1326o.png,images/archive-original/1290-1300 III/1326o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Oudmunster,n° 2581,1293,12,21,,0,0
1327,1327m.jpg,verso,0,verso,,images/pages-verso/1327m.png,images/archive-original/1290-1300 III/1327m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Oudmunster,2580,1293,07,06,,0,0
1327,1327o.jpg,recto,1,recto,,images/pages-recto/1327o.png,images/archive-original/1290-1300 III/1327o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Oudmunster,2580,1293,07,06,,0,0
1328,1328m.jpg,verso,0,verso,,images/pages-verso/1328m.png,images/archive-original/1290-1300 III/1328m.jpg,1290-1300 III,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1290,12,11,,0,0
1328,1328o.jpg,recto,1,recto,,images/pages-recto/1328o.png,images/archive-original/1290-1300 III/1328o.jpg,1290-1300 III,1,native,0,1656,2339,Algemeen Rijksarchief Den Haag,Grafelijkheid,,1290,12,11,,0,0
1329,1329m.jpg,verso,0,verso,,images/pages-verso/1329m.png,images/archive-original/1290-1300 III/1329m.jpg,1290-1300 III,,missing,0,1168,1654,Utrecht,,,129x,02,22,,0,0
1329,1329o.jpg,recto,1,recto,,images/pages-recto/1329o.png,images/archive-original/1290-1300 III/1329o.jpg,1290-1300 III,1,native,0,1654,1168,Utrecht,,,129x,02,22,,0,0
1330,1330m.jpg,verso,0,verso,,images/pages-verso/1330m.png,images/archive-original/1290-1300 III/1330m.jpg,1290-1300 III,,missing,0,1656,2339,Gemeentearchief Leiden,,,1300,11,11,,0,0
1330,1330o.jpg,recto,1,recto,,images/pages-recto/1330o.png,images/archive-original/1290-1300 III/1330o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief Leiden,,,1300,11,11,,0,0
1331,1331m.jpg,verso,0,verso,,images/pages-verso/1331m.png,images/archive-original/1290-1300 III/1331m.jpg,1290-1300 III,,missing,0,1656,2339,Duits Huis te Utrecht,,n° 306,1300,10,01,,0,0
1331,1331o.jpg,recto,1,recto,,images/pages-recto/1331o.png,images/archive-original/1290-1300 III/1331o.jpg,1290-1300 III,1,native,0,2339,1656,Duits Huis te Utrecht,,n° 306,1300,10,01,,0,0
1332,1332m.jpg,verso,0,verso,,images/pages-verso/1332m.png,images/archive-original/1290-1300 III/1332m.jpg,1290-1300 III,,missing,0,1656,2339,Gemeentearchief Utrecht,,n° 6,1300,10,31,,0,0
1332,1332o.jpg,recto,1,recto,,images/pages-recto/1332o.png,images/archive-original/1290-1300 III/1332o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief Utrecht,,n° 6,1300,10,31,,0,0
1333,1333m.jpg,verso,0,verso,,images/pages-verso/1333m.png,images/archive-original/1290-1300 III/1333m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Sint-Marie,n° 497,1300,08,31,,0,0
1333,1333o.jpg,recto,1,recto,,images/pages-recto/1333o.png,images/archive-original/1290-1300 III/1333o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Sint-Marie,n° 497,1300,08,31,,0,0
1334,1334m.jpg,verso,0,verso,1334,images/pages-verso/1334m.png,images/archive-original/1290-1300 III/1334m.jpg,1290-1300 III,,missing,0,1656,2339,Gemeentearchief Utrecht,,n° 346,1300,07,21,vidimus begin 14e eeuw,0,0
1334,1334o.jpg,recto,1,series_first,1334,images/pages-recto/1334o.png,images/archive-original/1290-1300 III/1334o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief Utrecht,,n° 346,1300,07,21,vidimus begin 14e eeuw,0,0
1335,1335m.jpg,verso,0,verso,1334,images/pages-verso/1335m.png,images/archive-original/1290-1300 III/1335m.jpg,1290-1300 III,,missing,0,1656,2339,Gemeentearchief Utrecht,,n° 346,1300,07,21,,0,0
1335,1335o.jpg,recto,0,series_of=1334o,1334,images/pages-recto/1335o.png,images/archive-original/1290-1300 III/1335o.jpg,1290-1300 III,1,native,0,2339,1656,Gemeentearchief Utrecht,,n° 346,1300,07,21,,0,0
1336,1336m.jpg,verso,0,verso,,images/pages-verso/1336m.png,images/archive-original/1290-1300 III/1336m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Dom,n° 2200,1300,06,23,,0,0
1336,1336o.jpg,recto,1,recto,,images/pages-recto/1336o.png,images/archive-original/1290-1300 III/1336o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Dom,n° 2200,1300,06,23,,0,0
1337,1337m.jpg,verso,0,verso,,images/pages-verso/1337m.png,images/archive-original/1290-1300 III/1337m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Bisschoppelijk archief,n° 147,1300,02,29,,0,0
1337,1337o.jpg,recto,1,recto,,images/pages-recto/1337o.png,images/archive-original/1290-1300 III/1337o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Bisschoppelijk archief,n° 147,1300,02,29,,0,0
1338,1338m.jpg,verso,0,verso,,images/pages-verso/1338m.png,images/archive-original/1290-1300 III/1338m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Sint-Jan,n° 537,1299,08,26,,0,0
1338,1338o.jpg,recto,1,recto,,images/pages-recto/1338o.png,images/archive-original/1290-1300 III/1338o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Sint-Jan,n° 537,1299,08,26,,0,0
1339,1339m.jpg,verso,0,verso,,images/pages-verso/1339m.png,images/archive-original/1290-1300 III/1339m.jpg,1290-1300 III,,missing,0,1656,2339,Rijksarchief Utrecht,Dom,n° 2911,1299,03,27,,0,0
1339,1339o.jpg,recto,1,recto,,images/pages-recto/1339o.png,images/archive-original/1290-1300 III/1339o.jpg,1290-1300 III,1,native,0,2339,1656,Rijksarchief Utrecht,Dom,n° 2911,1299,03,27,,0,0
1340,1340m.jpg,verso,0,verso,,images/pages-verso/1340m.png,images/archive-original/1290-1300 III/1340m.jpg,1290-1300 III,,missing,0,1656,2339,COO Brussel,Ter Kisten,,1291,05,xx,,0,0
1340,1340o.jpg,recto,1,recto,,images/pages-recto/1340o.png,images/archive-original/1290-1300 III/1340o.jpg,1290-1300 III,1,native,0,2339,1656,COO Brussel,Ter Kisten,,1291,05,xx,,0,0
1341,1341m.jpg,verso,0,verso,,images/pages-verso/1341m.png,images/archive-original/1290-1300 III/1341m.jpg,1290-1300 III,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Heusden,,1290,05,31,,0,0
1341,1341o.jpg,recto,1,recto,,images/pages-recto/1341o.png,images/archive-original/1290-1300 III/1341o.jpg,1290-1300 III,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Heusden,,1290,05,31,,0,0
1342,1342m.jpg,verso,0,verso,,images/pages-verso/1342m.png,images/archive-original/1290-1300 III/1342m.jpg,1290-1300 III,,missing,0,1656,2339,Algemeen Rijksarchief Den Haag,Heusden,,1290,05,31,,0,0
1342,1342o.jpg,recto,1,recto,,images/pages-recto/1342o.png,images/archive-original/1290-1300 III/1342o.jpg,1290-1300 III,1,native,0,2339,1656,Algemeen Rijksarchief Den Haag,Heusden,,1290,05,31,,0,0
